%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 160 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted)
317,59.9999,59.0,49.9999,54.9999,10.0,51.0,63.0,17.0,51.0,-5.0,63.0,62.0,59.9999,32.0,75.9999,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,72.0,59.0,21.0,27.0,-7.0,42.9999,47.0,-7.0,44.0,-63.0,56.0,54.0,52.0,16.0,79.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,58.0,53.0,39.0,22.0,2.0,44.9999,56.0,-13.0,48.0,2.0,63.0,58.0,62.0,39.0,77.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,79.0,70.9999,49.0,32.9999,5.0,58.0,68.0,-7.0,73.0,69.0,52.0,53.0,41.0,18.0,61.0,24.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,78.0,67.0,29.0,28.0,-35.0,65.0,69.0,7.0,58.0,68.0,62.0,62.0,46.0,17.0,49.9999,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,68.0,48.0,24.0,23.0,8.0,23.0,29.9999,-6.0,52.0,-11.0,44.9999,31.0,16.0,0.0,32.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,29.0,13.0,17.0,6.0,1.0,-2.0,6.0,-37.0,49.0,-32.9999,7.0,6.0,-2.0,-8.0,11.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,-1.0,-5.0,-14.0,-28.0,-56.9999,-22.0,-14.0,-44.9999,12.0,6.0,-18.0,-9.0,3.0,1.0,-14.9999,-16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,32.0,29.9999,20.0,6.0,-47.0,27.0,40.0,-8.0,14.0,5.0,-14.0,6.0,32.0,24.9999,-29.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,24.9999,32.0,2.0,-9.0,-32.9999,8.0,12.0,-39.0,1.0,4.0,-29.0,-18.0,24.0,22.0,-44.9999,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,3.0,39.0,7.0,-2.0,-1.0,29.9999,42.0,-9.0,49.0,68.0,-5.0,5.0,47.0,35.0,-44.9999,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,52.0,59.9999,52.0,32.9999,34.0,59.0,70.0,14.9999,99.9999,54.0,42.0,42.0,59.0,42.9999,-13.0,37.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,64.0,46.0,61.0,27.0,29.0,58.0,59.9999,3.0,85.9999,14.9999,67.0,54.9999,70.9999,65.9999,31.0,70.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,72.0,58.0,53.0,20.0,20.0,52.0,56.9999,-6.0,68.0,52.0,59.9999,51.0,75.0,69.0,75.9999,109.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,51.0,59.9999,5.0,11.0,3.0,44.0,48.0,0.0,59.0,58.0,52.0,49.9999,63.0,53.0,96.0,118.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,46.0,36.0,17.0,26.0,8.0,48.0,46.0,-8.0,49.9999,26.0,23.0,21.0,31.0,26.0,80.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,24.0,1.0,24.9999,12.0,-13.0,21.0,24.0,-20.0,28.0,16.0,-32.9999,-41.0,-29.0,-24.0,20.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,-32.0,-40.0,7.0,-24.0,-65.0,-7.0,-9.0,-51.0,-48.0,-13.0,-59.9999,-65.9999,-49.0,-34.0,-40.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,-41.0,-29.9999,-3.0,-12.0,-84.0,2.0,2.0,-34.0,-34.0,14.0,-51.0,-56.0,-41.0,-29.9999,-53.0,-14.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,-49.9999,-35.0,-16.0,-23.0,-34.0,-31.0,-26.0,-49.0,-36.0,-24.9999,-54.0,-77.0,-77.0,-70.9999,-53.0,-29.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,-88.0,-69.0,-58.0,-48.0,-96.0,-59.0,-59.9999,-54.0,-46.0,-29.0,-70.0,-74.0,-65.0,-61.0,-49.0,-34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,-74.0,-48.0,-34.0,-28.0,-80.0,-37.9999,-31.0,-41.0,-18.0,-53.0,-42.9999,-54.9999,-52.0,-44.9999,-32.9999,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,-59.0,-52.0,-5.0,-21.0,-46.0,-42.9999,-41.0,-63.0,-12.0,-17.0,-26.0,-54.0,-49.9999,-32.0,-27.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,-67.0,-53.0,-42.0,-46.0,-65.9999,-51.0,-49.9999,-64.0,-18.9999,18.9999,-31.0,-53.0,-49.9999,-32.0,-34.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,-68.0,-59.9999,-49.0,-40.0,-73.0,-56.9999,-51.0,-64.0,-24.9999,-67.0,-29.0,-61.0,-64.0,-59.0,-36.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,-85.9999,-67.0,-52.0,-29.9999,-80.0,-65.9999,-62.0,-54.9999,-32.9999,-34.0,-24.9999,-58.0,-44.9999,-44.0,-24.9999,-24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,-74.0,-35.0,-46.0,-34.0,-80.9999,-64.0,-59.9999,-59.9999,-40.0,-35.0,-6.0,-44.9999,-31.0,-21.0,-5.0,-16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,-59.0,-47.0,-49.9999,-64.0,-82.0,-77.0,-67.0,-78.0,-28.0,-36.0,-13.0,-39.0,-32.0,-17.0,12.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,-35.0,-48.0,-34.0,-24.9999,-56.9999,-37.0,-36.0,-56.0,-29.9999,-18.0,-24.0,-42.0,-44.0,-29.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,-39.0,-54.0,-41.0,-24.9999,-69.0,-51.0,-46.0,-51.0,-27.0,-32.9999,-48.0,-67.0,-52.0,-40.0,-24.9999,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,-61.0,-52.0,-35.0,-37.9999,-78.0,-52.0,-44.0,-36.0,1.0,16.0,-44.0,-68.0,-46.0,-28.0,-42.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,-49.9999,-39.0,-36.0,-27.0,-84.0,-41.0,-37.0,-56.9999,1.0,-49.0,-52.0,-74.0,-59.0,-40.0,-49.9999,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,-53.0,-56.9999,-46.0,-39.0,-35.0,-69.0,-59.9999,-101.0,-42.0,-96.0,-64.0,-85.9999,-84.0,-65.9999,-63.0,-39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,-74.0,-70.9999,-41.0,-48.0,-82.0,-70.0,-63.0,-87.0,-83.0,-34.0,-54.9999,-82.0,-58.0,-26.0,-61.0,-34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,-70.9999,-63.0,-42.9999,-42.0,-93.0,-74.0,-67.0,-87.0,-44.0,-27.0,-41.0,-80.9999,-67.0,-44.9999,-52.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,-87.0,-73.0,-44.9999,-56.0,-79.0,-85.9999,-72.0,-94.9999,-51.0,-32.9999,-54.9999,-88.0,-70.0,-49.0,-51.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,-89.0,-70.9999,-54.0,-59.9999,-78.0,-80.0,-73.0,-90.9999,-54.0,-48.0,-49.0,-73.0,-52.0,-21.0,-46.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,-59.0,-62.0,-24.9999,-40.0,-49.0,-61.0,-51.0,-75.0,-14.9999,-49.9999,-48.0,-75.9999,-56.0,-26.0,-48.0,14.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,-65.9999,-68.0,-36.0,-42.9999,-65.0,-82.0,-77.0,-96.0,-26.0,-63.0,-58.0,-93.0,-80.0,-56.9999,-59.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,-88.0,-93.0,-62.0,-62.0,-77.0,-103.0,-101.0,-102.0,-29.9999,-92.0,-49.9999,-83.0,-85.9999,-67.0,-54.9999,-32.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,-69.0,-90.9999,-44.0,-49.0,-65.0,-94.0,-84.0,-80.0,-13.0,-63.0,-29.0,-59.0,-72.0,-56.0,-36.0,-29.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,-39.0,-56.0,-31.0,-31.0,-42.9999,-62.0,-59.0,-51.0,-21.0,-24.0,12.0,-23.0,-44.0,-37.9999,-14.9999,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,-14.9999,-44.9999,0.0,-28.0,-24.0,-54.9999,-54.0,-58.0,3.0,-32.9999,-4.0,-29.0,-56.9999,-49.9999,-6.0,-13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,-36.0,-67.0,-18.0,-31.0,-37.9999,-72.0,-67.0,-51.0,-1.0,-36.0,-29.0,-37.0,-44.0,-24.0,-3.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,-37.9999,-59.9999,-42.0,-32.0,-99.9999,-73.0,-78.0,-49.0,-32.0,-12.0,-6.0,-22.0,-47.0,-42.0,8.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,-37.0,-64.0,-20.0,-26.0,-42.0,-83.0,-80.9999,-49.9999,-1.0,-11.0,12.0,-14.0,-54.0,-65.0,22.0,18.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,-27.0,-39.0,6.0,-11.0,6.0,-52.0,-49.0,-23.0,37.9999,-18.0,14.0,2.0,-20.0,-24.0,29.9999,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,18.0,-7.0,23.0,4.0,-11.0,-24.0,-29.0,-8.0,35.0,-20.0,7.0,1.0,-9.0,1.0,24.0,29.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,3.0,-16.0,5.0,-4.0,-16.0,-34.0,-32.9999,-26.0,9.0,-20.0,1.0,-14.9999,-18.0,-2.0,12.0,49.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,-6.0,-6.0,32.9999,1.0,-5.0,-14.9999,-21.0,-21.0,4.0,20.0,24.9999,-9.0,-10.0,8.0,14.9999,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,-11.0,-20.0,31.0,-11.0,-29.9999,-32.9999,-39.0,-48.0,10.0,20.0,24.0,-29.9999,-41.0,-20.0,7.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,-3.0,-22.0,-2.0,6.0,-14.0,-24.9999,-26.0,-24.9999,29.0,0.0,23.0,-12.0,-14.9999,-2.0,6.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,14.0,6.0,20.0,6.0,-12.0,-1.0,-12.0,-23.0,29.0,32.9999,29.0,1.0,7.0,18.0,20.0,56.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,12.0,-2.0,31.0,-11.0,-20.0,-18.0,-23.0,-42.9999,29.0,-11.0,26.0,-8.0,0.0,12.0,24.9999,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,20.0,6.0,29.9999,-6.0,-18.0,-4.0,-11.0,-36.0,39.0,-3.0,32.9999,2.0,14.0,29.0,32.9999,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,29.0,8.0,26.0,-5.0,-42.9999,2.0,-12.0,-29.9999,6.0,-9.0,28.0,7.0,-3.0,13.0,42.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,22.0,-14.0,0.0,-16.0,-29.0,-21.0,-27.0,-40.0,37.0,7.0,14.0,-10.0,-27.0,-5.0,42.9999,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,-1.0,-10.0,2.0,-10.0,-3.0,-16.0,-24.9999,-34.0,-2.0,42.9999,7.0,-21.0,-24.0,-4.0,34.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,-24.9999,-2.0,11.0,-11.0,-41.0,-14.9999,-18.0,-24.0,-48.0,18.0,-6.0,-40.0,-23.0,-4.0,6.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,-20.0,-4.0,21.0,3.0,-23.0,-16.0,-14.9999,-41.0,-12.0,-34.0,-14.0,-35.0,-23.0,-13.0,-14.9999,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,-22.0,-22.0,-1.0,-18.0,-28.0,-27.0,-32.9999,-49.9999,-17.0,16.0,-31.0,-37.0,-22.0,-8.0,-16.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,-16.0,-8.0,-1.0,-11.0,-31.0,-24.9999,-24.0,-29.0,-6.0,13.0,-37.9999,-42.0,-21.0,-4.0,-7.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,-18.0,-5.0,-4.0,-20.0,-28.0,-31.0,-32.9999,-32.9999,-22.0,3.0,-34.0,-32.0,-5.0,7.0,3.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,-28.0,-1.0,-24.9999,-44.0,-68.0,-54.9999,-59.9999,-65.9999,-53.0,-12.0,-29.0,-29.9999,-3.0,11.0,12.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,-46.0,-39.0,-64.0,-77.0,-117.0,-94.9999,-89.9999,-73.0,-77.0,-94.9999,-78.0,-70.0,-48.0,-23.0,-22.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,-51.0,-61.0,-54.9999,-54.9999,-87.0,-68.0,-65.0,-61.0,-61.0,-17.0,-39.0,-37.0,-26.0,-17.0,-42.9999,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,-9.0,-20.0,-16.0,-35.0,-72.0,-32.9999,-32.9999,-62.0,-36.0,18.0,8.0,-4.0,8.0,2.0,-20.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,-13.0,11.0,-24.0,-56.0,-59.9999,-39.0,-41.0,-61.0,-54.9999,5.0,-24.9999,-14.9999,20.0,14.9999,14.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,-46.0,0.0,-63.0,-78.0,-67.0,-56.0,-59.0,-73.0,-53.0,31.0,-48.0,-24.0,8.0,8.0,23.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,-12.0,-1.0,-32.9999,-49.0,-51.0,-20.0,-17.0,-44.0,-17.0,40.0,-3.0,3.0,-9.0,-18.0,16.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,18.0,-5.0,-5.0,-28.0,-23.0,-5.0,-9.0,-41.0,26.0,6.0,24.9999,23.0,8.0,2.0,24.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,29.0,2.0,4.0,-22.0,-17.0,0.0,-9.0,-59.0,24.0,-36.0,20.0,26.0,6.0,2.0,32.9999,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,28.0,4.0,16.0,-16.0,-4.0,10.0,6.0,-56.9999,8.0,-24.9999,16.0,21.0,12.0,23.0,32.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,26.0,23.0,27.0,-23.0,-8.0,24.0,13.0,-56.9999,3.0,-11.0,9.0,12.0,6.0,9.0,17.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,31.0,16.0,4.0,-22.0,-22.0,18.9999,10.0,-51.0,-2.0,-7.0,-7.0,1.0,13.0,20.0,-5.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,17.0,34.0,14.9999,-5.0,1.0,26.0,23.0,-22.0,26.0,40.0,9.0,-1.0,29.0,41.0,-12.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,22.0,42.0,46.0,2.0,6.0,49.0,36.0,3.0,14.0,44.9999,14.9999,18.0,39.0,29.9999,2.0,59.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,32.9999,44.9999,40.0,-14.0,-1.0,29.9999,21.0,-36.0,-5.0,42.9999,10.0,24.0,37.0,18.9999,24.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,36.0,35.0,14.0,-12.0,-10.0,14.9999,6.0,-46.0,14.9999,-12.0,13.0,20.0,31.0,11.0,34.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,32.9999,37.0,3.0,-12.0,-14.9999,27.0,16.0,-29.0,23.0,-10.0,2.0,6.0,32.0,14.9999,12.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,24.9999,58.0,10.0,8.0,-8.0,44.9999,40.0,3.0,12.0,32.0,-1.0,2.0,24.0,5.0,-10.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,21.0,49.0,24.0,-3.0,-35.0,36.0,23.0,-14.9999,-3.0,-10.0,-8.0,-4.0,2.0,-20.0,-11.0,32.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,17.0,12.0,11.0,-29.9999,-42.0,20.0,10.0,-18.9999,26.0,14.9999,31.0,24.0,22.0,14.0,22.0,59.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,52.0,42.0,17.0,-20.0,6.0,37.0,32.0,8.0,34.0,17.0,62.0,48.0,40.0,28.0,61.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,40.0,46.0,3.0,-18.9999,-26.0,35.0,22.0,18.0,-12.0,51.0,26.0,23.0,17.0,-1.0,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,9.0,35.0,-8.0,-26.0,-44.0,16.0,8.0,14.0,11.0,42.0,11.0,13.0,9.0,-4.0,34.0,29.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,13.0,23.0,-22.0,-44.9999,-65.0,0.0,-10.0,-10.0,-5.0,-28.0,16.0,18.0,4.0,-13.0,2.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,24.9999,24.0,-42.0,-61.0,-62.0,8.0,-2.0,-18.0,18.9999,-6.0,26.0,34.0,29.0,21.0,5.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,54.9999,39.0,-31.0,-52.0,-29.9999,14.9999,8.0,5.0,36.0,-14.0,44.9999,44.0,14.9999,10.0,18.9999,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,56.0,29.9999,-23.0,-56.9999,-44.9999,23.0,12.0,13.0,11.0,-5.0,37.0,48.0,20.0,3.0,26.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,54.0,46.0,-24.9999,-32.9999,-39.0,31.0,23.0,28.0,2.0,34.0,48.0,59.9999,39.0,17.0,32.9999,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,53.0,51.0,-2.0,-23.0,-14.9999,29.9999,28.0,27.0,29.9999,51.0,49.9999,63.0,44.9999,22.0,39.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,46.0,42.9999,-5.0,-37.0,-21.0,16.0,6.0,14.0,40.0,63.0,47.0,65.0,53.0,31.0,54.9999,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,32.9999,22.0,-20.0,-48.0,-23.0,-6.0,-9.0,29.0,21.0,-6.0,29.0,35.0,26.0,16.0,47.0,59.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,11.0,8.0,-32.0,-72.0,-21.0,-18.0,-21.0,29.0,10.0,-10.0,8.0,28.0,39.0,24.9999,21.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,31.0,37.9999,-20.0,-58.0,-11.0,8.0,4.0,40.0,6.0,20.0,31.0,46.0,46.0,32.9999,17.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,37.9999,34.0,17.0,-24.9999,18.0,18.0,18.0,54.9999,42.0,18.0,29.9999,21.0,11.0,-6.0,8.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,29.0,42.0,10.0,-20.0,-11.0,37.9999,31.0,63.0,53.0,40.0,21.0,24.0,12.0,-11.0,-2.0,-44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,24.0,32.9999,4.0,-22.0,34.0,17.0,12.0,59.9999,39.0,22.0,18.9999,24.0,20.0,10.0,9.0,-27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,20.0,26.0,10.0,-39.0,36.0,1.0,-2.0,48.0,44.9999,5.0,40.0,24.0,14.0,6.0,24.9999,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,18.0,12.0,0.0,-54.9999,6.0,-6.0,-14.9999,24.9999,49.0,-32.9999,37.0,34.0,22.0,17.0,39.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,35.0,21.0,-10.0,-29.0,18.0,10.0,4.0,35.0,59.9999,-14.0,37.9999,32.0,14.9999,12.0,34.0,42.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,54.0,20.0,-1.0,-8.0,26.0,14.9999,3.0,40.0,72.0,11.0,42.0,41.0,11.0,7.0,26.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,40.0,3.0,-1.0,-40.0,23.0,1.0,-18.9999,29.0,5.0,-18.0,41.0,20.0,-11.0,-10.0,18.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,-2.0,-40.0,-2.0,-49.0,-3.0,-23.0,-36.0,42.9999,46.0,-35.0,32.9999,-2.0,-20.0,-26.0,16.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,-3.0,-32.9999,8.0,-37.0,2.0,-1.0,-21.0,53.0,49.9999,-5.0,24.9999,14.0,-8.0,-27.0,20.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,24.9999,1.0,18.0,-18.0,-13.0,35.0,17.0,79.0,36.0,29.0,23.0,26.0,-4.0,-22.0,18.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,39.0,13.0,23.0,-6.0,26.0,44.0,28.0,84.0,56.0,74.0,37.9999,24.9999,-14.0,-32.0,7.0,-37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,35.0,14.0,28.0,9.0,23.0,44.0,21.0,70.9999,21.0,-2.0,24.9999,26.0,-14.0,-31.0,-5.0,-56.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,44.9999,3.0,24.9999,-9.0,-11.0,42.9999,26.0,42.9999,-10.0,-70.0,5.0,16.0,-16.0,-27.0,-17.0,-59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,32.9999,-6.0,49.0,-5.0,21.0,24.9999,4.0,34.0,64.0,-40.0,-24.0,-16.0,-16.0,-26.0,-32.0,-49.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,-10.0,-12.0,7.0,-5.0,4.0,21.0,0.0,52.0,65.0,-14.0,-7.0,6.0,11.0,14.9999,-18.9999,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,24.9999,17.0,9.0,-14.0,8.0,32.9999,20.0,53.0,-14.9999,-8.0,-11.0,-1.0,-10.0,-18.0,-14.9999,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,-3.0,-2.0,32.0,-18.0,16.0,24.0,6.0,49.0,6.0,8.0,-11.0,-12.0,-24.9999,-42.9999,-23.0,-26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,-6.0,-11.0,24.9999,-1.0,-21.0,14.9999,2.0,63.0,27.0,22.0,28.0,8.0,-3.0,-10.0,-7.0,-26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,-6.0,-7.0,27.0,-8.0,-14.0,2.0,-8.0,54.9999,12.0,27.0,-14.9999,-24.0,-24.0,-26.0,-11.0,-27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,-40.0,-29.0,13.0,-10.0,6.0,-27.0,-44.0,37.9999,-1.0,-4.0,-44.0,-34.0,-40.0,-36.0,-37.9999,-36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,-36.0,-44.0,11.0,-14.9999,-4.0,-35.0,-44.9999,26.0,10.0,-31.0,-24.9999,-20.0,-42.9999,-41.0,-46.0,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,-13.0,-40.0,14.0,-29.0,-11.0,-29.9999,-42.0,18.0,-24.9999,-56.0,-37.0,-32.9999,-54.0,-64.0,-41.0,-39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,-39.0,-54.0,-18.0,-56.0,-27.0,-53.0,-68.0,10.0,20.0,-18.0,-42.9999,-40.0,-52.0,-49.9999,-37.0,-29.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,-29.0,-44.0,-10.0,-49.9999,-3.0,-44.9999,-56.0,17.0,42.0,-53.0,14.0,-12.0,-42.9999,-48.0,-27.0,-21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,-5.0,-46.0,-9.0,-52.0,5.0,-35.0,-53.0,5.0,2.0,-54.9999,20.0,-4.0,-23.0,-24.9999,-10.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,-5.0,-18.9999,7.0,-29.0,10.0,0.0,-20.0,28.0,24.0,-24.9999,-4.0,1.0,-18.0,-17.0,6.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,-4.0,-29.9999,20.0,-14.0,-4.0,5.0,-13.0,46.0,37.0,18.0,-17.0,-13.0,-34.0,-31.0,-6.0,-23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,-7.0,-21.0,14.0,-23.0,44.9999,2.0,-23.0,29.9999,34.0,-22.0,-13.0,-14.9999,-36.0,-36.0,-31.0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
